product_id,product_name,supplier,latitude,longitude,destination_latitude,destination_longitude,transportation_method,emission_(co2e),date
990,Darkkhaki Implement Distributed Users,Jackson-Lopez,54.3644305,96.314807,78.1487615,-166.104454,Truck,877.27,2023-09-15
991,Mediumvioletred Seize Plug-And-Play E-Business,Hahn-Gray,4.927971,-80.676632,12.4328555,91.287763,Air,539.49,2020-03-01
992,Lightslategray Synthesize Holistic Bandwidth,"Lee, Cervantes and Edwards",-71.3599145,10.214271,0.734302,-35.349038,Air,724.71,2021-07-28
993,Ghostwhite Integrate Interactive Methodologies,"Macias, Owens and Schwartz",87.2240835,154.749675,66.5917395,158.822829,Ship,329.64,2021-01-31
994,Chocolate Embrace Proactive Deliverables,Taylor-Howe,-42.128407,-97.368544,13.718663,-91.356807,Air,324.46,2020-04-17
995,Deepskyblue Envisioneer Dynamic Content,"Crawford, Black and Brown",-24.588025,68.283539,-87.713103,95.234826,Rail,84.69,2021-04-10
996,Navy Synergize Real-Time Users,Mendoza-Smith,1.6357265,-108.259768,25.4510315,133.952992,Truck,483.59,2022-12-09
997,Cornsilk Iterate Cross-Platform Info-Mediaries,"Beck, Patrick and Krueger",11.8032975,110.906301,-28.294552,171.667754,Ship,238.27,2021-02-04
998,Papayawhip Harness Viral Users,"Anderson, Kline and Lloyd",73.5810405,54.276789,1.025972,115.922857,Truck,159.26,2023-01-10
999,Mediumseagreen Benchmark Virtual Metrics,"Hanson, Rosales and Cook",11.575583,-177.962529,-20.0616745,4.075948,Truck,708.89,2021-10-14
1000,Midnightblue Redefine Holistic Partnerships,Parker-Diaz,-49.1351395,-152.467913,-27.757407,-141.366079,Truck,888.16,2022-08-03
